rebalanced_slabs,n_rebalanced_slabs,miss_ratio,throughput,n_alloc_failures,trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,monitor_interval,uuid,qps,wss,number_of_objects,file_name,memory_requirement,compulsory_miss_ratio_byte,max_req_size,max_obj_size,trace_file,time_span,purpose,min_req_size,number_of_req_GiB,cpu_requirement,download_path,category,compulsory_miss_ratio_req,number_of_obj_GiB,num_slab_classes,frequency_mean,min_obj_size,poolRebalanceIntervalSec,lru2qColdPct,thresholdMI,mhMovingAverageParam,mhMinDiff,rebalanceOnRecordAccess,countColdTailHitsOnly,rebalanceStrategy,rebalanceDiffRatio,lruRefreshSec,allocFactor,mhOnlyUpdateHitIfRebalance,minRequestsObserved,thresholdAI,minAllocSize,maxAllocSize,lamaMinThreshold,cacheSizeMB,lru2qHotPct,maxDecayInterval,mhMinDiffRatio,poolResizeIntervalSec,emrHigh,emrLow,moveOnSlabRelease,thresholdAD,thresholdMD,enableLookaside,onlySetIfMiss,replayGeneratorConfig,generator,numThreads,zstdTrace,repeatTraceReplay,compressed,numOps,ignoreLargeReq,repeatOpCount,timestampFactor,traceFileName,useTraceTimer,prepopulateCache,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
2,2,0.4998992135248558,399035.3897404053,4,twitter_cluster10,139150615,0.1,1,491,hits,TINYLFU,,50000,twitter_cluster10-42a90adb0c4a1c839667b3477dc6ca7b,225.5025,4.79426754835248,69561281,twr/cluster10.oracleGeneral.zst,742.5,0.4999,3591,3643,/mntData2/data/oracleReuse/twr/cluster10.oracleGeneral.zst,617069,efficiency,22,2.8517,2.5,twitter/cluster10.oracleGeneral.zst,twitter-kv,0.4999,1.4255,43,2.0004,74,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,495,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,139150615,True,True,1,/mntData2/data/oracleReuse/twr/cluster10.oracleGeneral.zst,True,True,work_dir_twitter,2.4433955969627164e-07,2.4433955969627164e-07,
0,0,0.4998994578644155,394043.7877698219,72,twitter_cluster10,139150615,0.1,1,491,disabled,TINYLFU,,50000,twitter_cluster10-d63bf4db61c74a0daa438fbd707d51a1,225.5025,4.79426754835248,69561281,twr/cluster10.oracleGeneral.zst,742.5,0.4999,3591,3643,/mntData2/data/oracleReuse/twr/cluster10.oracleGeneral.zst,617069,efficiency,22,2.8517,2.5,twitter/cluster10.oracleGeneral.zst,twitter-kv,0.4999,1.4255,43,2.0004,74,1,,,,,,,disabled,,0,1.25,,,,72,1048576,,495,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,139150615,True,True,1,/mntData2/data/oracleReuse/twr/cluster10.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
3013,2725,0.4012973633150671,29836.753656136367,16553338,twitter_cluster11,2731402190,0.01,1,54,lama,LRU,,1000000,twitter_cluster11-9bfa636cad2b86458e0b1c6b6064455e,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.052461171600656886,0.052461171600656886,
188,188,0.4585881378384631,398336.2957786744,7,twitter_cluster11,2731402190,0.01,1,54,eviction-rate,LRU,,50000,twitter_cluster11-dc3d2cae22324e400966b8318bb3e8b1,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.004829602922739096,-0.004829602922739096,
4,4,0.46304779084913894,395602.0344047331,7,twitter_cluster11,2731402190,0.01,1,54,free-mem,LRU,,50000,twitter_cluster11-12267ec4c81a8d7e3fa74c349bb276e3,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.009289255933414953,-0.009289255933414953,
4,4,0.46649263944538316,452711.843599737,7,twitter_cluster11,2731402190,0.01,1,54,tail-age,LRU,,50000,twitter_cluster11-6b000d584cba9c392958d71ccd783e32,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.012734104529659174,-0.012734104529659174,
21,21,0.4266851902172635,486076.0020540027,7,twitter_cluster11,2731402190,0.01,1,54,hits,LRU,,50000,twitter_cluster11-e246a4b636829780cff02da327e851b2,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.02707334469846051,0.02707334469846051,
0,0,0.453758534915724,564682.0885646698,38621,twitter_cluster11,2731402190,0.01,1,54,disabled,LRU,,50000,twitter_cluster11-90d8885638349e23a43357f88f4a2a52,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,disabled,,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
355,355,0.42825379809774555,454548.39958068257,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits-tuned,LRU,,50000,twitter_cluster11-472547a2a009fe023215b50d7996b1fb,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,55,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.025504736817978435,0.025504736817978435,0.005951672389923612
54624,54624,0.43420547048766917,519672.85989510396,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits,LRU,,50000,twitter_cluster11-137e45f2b53710cc1f28926653109316,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,1048576,,55,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.019553064428054823,0.019553064428054823,
3013,2725,0.37525416533403305,30998.17945570375,16553338,twitter_cluster11,2731402190,0.01,1,54,lama,LRU2Q,,1000000,twitter_cluster11-f1d7dc727f7d136de6c33c87601fa7d4,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,lama,,0,1.25,,,,72,1048576,1e-05,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.047353464998137085,0.07850436958169094,
80,80,0.43045811462866257,535044.4774524146,7,twitter_cluster11,2731402190,0.01,1,54,eviction-rate,LRU2Q,,50000,twitter_cluster11-87c3ac86a758c8c306eeaabc071ef563,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.007850484296492433,0.02330042028706142,
4,4,0.4316273767064674,522746.28809124813,7,twitter_cluster11,2731402190,0.01,1,54,free-mem,LRU2Q,,50000,twitter_cluster11-5d6ad3daa53655d388dc3a9c8c6eabe6,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.009019746374297255,0.022131158209256596,
556,556,0.4485021339900149,499787.7349506573,7,twitter_cluster11,2731402190,0.01,1,54,tail-age,LRU2Q,,50000,twitter_cluster11-ce20fcc8275ad50ec415e6fbc0fff31a,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.025894503657844736,0.005256400925709115,
22,22,0.3970532333065165,576808.618689616,7,twitter_cluster11,2731402190,0.01,1,54,hits,LRU2Q,,50000,twitter_cluster11-0d11b0b5151e045744d7862d8bb1b8b1,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.025554397025653652,0.056705301609207504,
0,0,0.42260763033217014,562446.0287186046,38621,twitter_cluster11,2731402190,0.01,1,54,disabled,LRU2Q,,50000,twitter_cluster11-ede81af8fcad02990b0057983fca2288,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.03115090458355385,
323,323,0.3994947843986315,551669.6755393557,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits-tuned,LRU2Q,cold,50000,twitter_cluster11-8ed46d9d409792a0e6deeeef8b54ebb0,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,55,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.023112845933538628,0.05426375051709248,0.021706842447834496
54607,54607,0.421201626846466,495857.6953337812,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits,LRU2Q,cold,50000,twitter_cluster11-462dff72f1f21b2556d5686ab9db4d1b,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,1048576,,55,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.0014060034857041326,0.032556908069257984,
277,277,0.40782156581634726,509760.18718556996,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits-tuned,TINYLFU,,50000,twitter_cluster11-63256dc3d16518ceccda31abf1edefef,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,55,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.026926666555832257,0.04593696909937672,0.007082697696745965
54623,54623,0.41490426351309323,496130.24006732245,7,twitter_cluster11,2731402190,0.01,1,54,marginal-hits,TINYLFU,,50000,twitter_cluster11-52aa55a10ce2d7c6809178e55419a1a2,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,0.3,,,,marginal-hits-old,,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.01984396885908629,0.03885427140263076,
3013,2725,0.38211560597745586,31885.85598756661,16553338,twitter_cluster11,2731402190,0.01,1,54,lama,TINYLFU,,1000000,twitter_cluster11-b2a0ea9763aec71035db7a38ebc3698f,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,lama,,0,1.25,,,,72,1048576,1e-05,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.05263262639472366,0.07164292893826812,
81,81,0.4404136345808524,641442.7186534847,7,twitter_cluster11,2731402190,0.01,1,54,eviction-rate,TINYLFU,,50000,twitter_cluster11-059fb675b39a4f5f4cf1500285f33854,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.005665402208672898,0.013344900334871568,
4,4,0.44402361191633954,508392.21136648377,7,twitter_cluster11,2731402190,0.01,1,54,free-mem,TINYLFU,,50000,twitter_cluster11-12b2c01a09d1ace51efe9ddd183c3b2b,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,free-mem,,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.009275379544160023,0.009734922999384443,
33457,33457,0.4445424875345802,409178.1387036676,7,twitter_cluster11,2731402190,0.01,1,54,tail-age,TINYLFU,,50000,twitter_cluster11-00c83a0b55af66c2714012f4cc9b488b,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,tail-age,0.25,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.009794255162400678,0.009216047381143788,
22,22,0.40733074684984416,597704.2814898774,7,twitter_cluster11,2731402190,0.01,1,54,hits,TINYLFU,,50000,twitter_cluster11-29a9e1774483f6b3aca122f4b4812bf2,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.02741748552233536,0.04642778806587983,
0,0,0.4347482323721795,413104.84995582316,38621,twitter_cluster11,2731402190,0.01,1,54,disabled,TINYLFU,,50000,twitter_cluster11-802d6b9e6e1c460249b9e75a614db269,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,82.5,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,,,,,,,disabled,,0,1.25,,,,72,1048576,,55,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.019010302543544466,
14928,2720,0.13296275492844942,29419.043343446017,705645,twitter_cluster11,2731402190,0.1,1,538,lama,LRU,,1000000,twitter_cluster11-f1b27f02cdf792f0b3a7aaa54a0ef4f4,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,813.0,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,542,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.13096356234524362,0.13096356234524362,
23176,23176,0.16191547133525583,530501.9228334683,2,twitter_cluster11,2731402190,0.1,1,538,eviction-rate,LRU,,50000,twitter_cluster11-c2480bd3a8d6815232aae724affb967d,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,813.0,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,542,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.1020108459384372,0.1020108459384372,
1,1,0.26408553293281206,606959.2237777815,2,twitter_cluster11,2731402190,0.1,1,538,free-mem,LRU,,50000,twitter_cluster11-68e5fb8e6467028c8bcd5ac96d2c71d4,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,813.0,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,542,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,-0.00015921565911902746,-0.00015921565911902746,
997,997,0.25325493716470954,555629.3851899715,2,twitter_cluster11,2731402190,0.1,1,538,tail-age,LRU,,50000,twitter_cluster11-1353a8297492d9b9c5e24745d724db4e,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,813.0,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,542,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.010671380108983497,0.010671380108983497,
1542,1542,0.1367407664705724,656050.6982249286,2,twitter_cluster11,2731402190,0.1,1,538,hits,LRU,,50000,twitter_cluster11-95138bbf813eb282ae463e943a6c4222,4386.8504,5.252466890084744,26619854,twr/cluster11.oracleGeneral.zst,813.0,0.0039,67087,67139,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,622634,efficiency,13,1021.0848,2.5,twitter/cluster11.oracleGeneral.zst,twitter-kv,0.0097,3.9633,43,102.6077,65,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,542,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2731402190,True,True,1,/mntData2/data/oracleReuse/twr/cluster11.oracleGeneral.zst,True,True,work_dir_twitter,0.12718555080312063,0.12718555080312063,
